149,537,478,2031
150,541,30,656
151,533,41,666
152,542,393,1825
153,548,1159,4014
154,535,51,690
155,539,1625,5087
156,557,81,859
157,535,153,1066
158,538,1145,3746
159,544,357,1300
160,539,474,2099
161,544,2115,6578
162,534,186,1140
163,531,333,1305
164,534,408,1738
165,535,208,971
166,532,212,1136
167,528,263,1338
168,536,136,995
169,537,332,1371
170,533,501,1871
171,541,569,2273
172,539,186,1031
173,543,59,752
174,534,121,876
175,541,226,1277
176,535,528,2303
177,541,120,770
178,544,56,697
179,544,518,2263
180,548,207,1083
181,536,141,933
182,528,389,1773
183,531,125,869
184,535,61,669
185,540,39,580
186,543,329,1504
187,534,354,1530
188,530,537,2205
189,561,112,815
190,561,83,754
191,554,320,1493
192,534,38,706
193,545,36,641
194,535,66,743
195,542,612,2387
196,549,17,626
197,537,127,803
198,546,123,906
199,538,270,1238
200,543,63,677
201,539,601,2335
202,545,1149,3709
203,552,560,1987
204,534,40,632
205,541,632,2440
206,551,18,610
207,535,56,613
208,546,16,604
209,540,271,1280
210,540,170,1013
211,531,1315,4614
212,534,423,2081
213,542,48,732
214,547,249,1337
215,542,105,864
216,537,249,1235
217,530,1702,5467
218,539,211,1071
219,540,6,540
220,544,1163,4154
221,539,215,1164
222,543,222,1110
223,537,155,840
224,541,8,541
225,538,264,1202
226,543,443,1904
227,546,572,2127
228,547,626,2044
229,542,567,2232
230,541,804,3267
231,535,794,2570
232,543,8,582
233,532,23,608
234,528,662,2654
235,533,703,2640
236,540,605,2178
237,549,75,815
238,538,336,1441
239,544,132,932
240,545,379,1755
241,542,43,563
242,538,879,3066
243,544,70,698
244,535,280,1457
245,539,21,597
246,545,123,921
247,553,915,3364
248,547,378,1708
249,541,1491,4675
250,541,400,1617
251,534,649,2262
252,540,1152,3692
253,538,99,897
254,530,81,778
255,539,646,2461
256,539,165,1027
257,543,113,846
258,542,794,2907
259,536,233,1219
260,537,564,2307
261,551,54,703
262,557,916,3380
263,537,1216,3943
264,541,890,3367
265,540,89,788
266,546,263,1247
267,541,867,3431
268,536,602,2322
269,537,80,671
270,539,126,1026
271,542,353,1541
272,534,267,1379
273,534,1247,4021
274,541,108,825
275,537,152,972
276,537,236,1308
277,542,1,542
278,552,519,1998
279,535,238,1252
280,539,533,1954
281,552,461,1835
282,547,1989,6108
283,540,134,977
284,543,1322,4868
285,532,415,1941
286,536,222,1324
287,541,293,1451
288,532,488,1865
289,543,466,1917
290,538,855,3002
291,537,95,803
292,536,774,2755
293,540,1124,3980
294,541,79,694
295,541,363,1656
296,535,87,855
297,542,402,1748
298,536,444,1907
299,532,223,1227
300,542,2118,7205
301,532,397,1682
302,536,244,1289
303,542,600,2160
304,533,31,610
305,534,452,1757
306,539,97,768
307,536,82,710
308,549,130,1003
309,539,90,728
310,541,724,2787
311,533,119,837
312,541,44,675
313,538,450,1786
314,541,116,844
315,542,181,1015
316,548,14,548
317,532,1170,3928
318,542,538,2164
319,536,88,820
320,538,435,1873
321,548,884,3308
322,537,1260,4222
323,540,231,1370
324,552,516,2077
325,537,65,784
326,527,809,2707
327,543,112,882
328,543,287,1448
329,538,789,3194
330,539,34,654
331,540,196,973
332,539,109,878
333,536,73,856
334,532,737,2703
335,539,126,918
336,539,319,1411
337,530,398,1872
338,537,41,633
339,534,633,2503
340,541,61,716
341,540,317,1374
342,553,769,2844
343,540,149,867
344,545,243,1208
345,541,358,1600
346,543,103,845
347,535,695,2517
348,543,190,1201
349,540,359,1690
350,540,104,900
351,542,303,1317
352,537,380,1500
353,537,449,2101
354,539,305,1565
355,539,486,2006
356,539,72,694
357,540,1076,3599
358,535,7,556
359,538,269,1220
360,536,207,1048
361,537,240,1321
362,548,244,1115
363,540,296,1409
364,537,212,1152
365,538,1273,4353
366,540,82,712
367,538,41,674
368,542,126,982
369,548,9,569
370,542,1179,4098
371,551,210,1193
372,530,48,722
373,537,1429,5005
374,537,46,727
375,544,1116,4139
376,547,20,660
377,534,845,3321
378,538,688,2707
379,538,271,1262
380,535,56,689
381,531,599,2320
382,539,165,1197
383,537,70,747
384,540,1725,5501
385,537,553,2197
386,535,408,1945
387,539,113,822
388,543,7,582
389,543,718,2411
390,538,1065,3454
391,538,513,2024
392,540,473,2212
393,528,277,1304
394,546,374,1635
395,545,67,763
396,538,265,1332
397,534,506,2289
398,534,771,2931
399,539,325,1354
400,538,65,654
401,534,74,667
402,541,85,843
403,545,235,1171
404,544,261,1342
405,539,171,1033
406,532,454,2028
407,538,208,1185
408,539,17,561
409,534,413,1830
410,545,5,567
411,529,434,1848
412,543,14,564
413,551,1053,3823
414,535,512,1896
415,535,454,1824
416,539,256,1311
417,536,495,2103
418,544,41,678
419,536,316,1666
420,531,382,1971
421,536,683,2704
422,537,198,992
423,543,194,1035
424,530,36,570
425,527,18,604
426,532,22,571
427,533,84,742
428,533,114,816
429,546,158,964
430,544,1315,4665
431,536,422,1894
432,530,562,2134
433,533,160,1025
434,544,506,2083
435,543,173,1191
436,547,1344,4686
437,533,219,1062
438,541,210,1222
439,544,448,1863
440,548,277,1414
441,549,446,2022
442,536,157,896
443,535,44,632
444,534,78,706
445,535,55,706
446,542,795,2894
447,535,687,2569
448,543,281,1467
449,537,220,1202
450,540,67,693
451,540,80,768
452,539,289,1684
453,545,190,998
454,549,18,608
455,529,66,645
456,555,1,555
457,539,480,1837
458,540,391,1928
459,544,1028,4168
460,540,420,1822
461,542,696,2904
462,542,1155,3652
463,541,240,1203
464,533,215,1065
465,539,197,976
466,540,137,1031
467,537,1,537
468,546,244,1421
469,534,806,2811
470,540,91,730
471,537,1291,4605
472,533,208,1044
473,561,454,2036
474,536,85,819
475,536,26,575
476,537,493,1918
477,540,133,973
478,537,469,1985
479,533,244,1268
480,537,276,1180
481,544,372,1433
482,543,597,2359
483,539,268,1239
484,548,419,1783
485,537,108,895
486,545,24,585
487,534,34,647
488,534,112,840
489,549,176,1230
490,540,287,1241
491,542,151,1015
492,544,1193,4490
493,536,69,876
494,537,66,671
495,540,214,1203
496,540,1162,4373
497,536,394,1669
498,532,583,2301
499,529,737,2615
500,548,667,2487
501,543,251,1148
502,542,1334,5195
503,534,182,989
504,528,959,3522
505,543,121,942
506,541,69,769
507,535,283,1511
508,547,996,3154
509,534,3,534
510,529,100,814
511,538,196,1105
